Index,SMILES
D7499,C[C@H]1CNCCN1c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c4OCOc34)c3c2ncn(C)c3=O)c(Cl)c(F)n1
D7500,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1ccc(F)cc1
D7501,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1ccc(F)cc1F
D7502,Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(N3CCC3)c(Oc3ccc(cc3)C#N)c(Cl)c2c1
D7503,O=C(Cn1nc(cc(-c2ccc3OCOc3c2)c1=O)-c1ccccc1)N1CCN(CC1)c1ccccc1
D7504,Fc1ccc(cc1)N1CCN(CC1)C(=O)Cn1nc(cc(-c2ccc3OCOc3c2)c1=O)-c1ccccc1
D7505,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2nnc(CC(C)(C)C(O)=O)o2)c(Cl)c1Cl
D7506,COC(C)(C)Cc1nc(sc1-c1ccc(c2ccccc12)S(=O)(=O)N[C@@H](C)C(F)(F)F)-c1nnc(CC(C)(C)OC=O)o1
D7507,CC[C@H](NC(=O)C([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)[C@H](C)COCCN(C)CC(F)(F)F)C(C)C)C(=O)N(C)[C@H](C)C(C)=O
D7508,Cc1c(Cc2c(CNCCO)nc3c(cc(nn23)N2CCOCC2)-c2ncc[nH]2)cccc1C(F)(F)F
D7509,Cc1c(Cc2c(CF)nc3c(N)cc(nn23)N2CCOCC2)cccc1C(F)(F)F
D7510,COc1nc2ccc(cc2c(Cl)c1CN1CCC(CC1)C(F)(F)F)[C@](O)(C1CN(C1)C(C)=O)c1ccc(nc1)C(F)(F)F
D7511,COc1nc2ccc(cc2c(Cl)c1OCC(F)(F)F)C(O)(c1cnc(C)n1C)c1cnc(C)n1C
D7512,CCc1nc2ccc(cc2c(C#N)c1CC(F)(F)F)[C@](O)(c1cncn1C)c1ccnc(c1)C(F)(F)F
D7513,CCn1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1ccc(CCC(F)(F)F)cc1OC
D7514,CCn1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1ccc(cc1OC(F)F)C(=O)C(C)(C)C(F)(F)F
D7515,CCn1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(C)c1-c1cnc(NC(C)(C)CC(F)(F)F)cc1OC(F)F
D7516,C[C@H](Nc1cc(c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)NCC1(O)CCC1)C(F)(F)F)C1CC1
D7517,CC[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)N[C@H](C)C(C)(C)O)C(F)(F)F
D7518,SCc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)oc3n2)c1
D7519,CCOC(=O)N1CCC(=CC1)c1cc(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c(cc1F)N1C[C@H](C)N(C)[C@H](C)C1
D7520,CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(C)n1-c1ccc(CC(C(F)(F)F)C(F)(F)F)cc1F
D7521,CCCCCCNC(NCCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@H](CCCCNC(NCCCCCC)=NC#N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)=NC#N
D7522,CC1(C)CCC(C)(C)c2cc(ccc12)C(N=O)c1ccc2cc(ccc2c1)C(O)=O
D7523,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@H](C4)C(=O)NC4CCC4)cc3)nn3cccc23)n[nH]1
D7524,OC(=O)CCc1ccccc1C[C@H]1CCC[C@@H]1c1nc(co1)C(=O)NCc1ccc(Cl)cc1
D7525,COc1cc(OC)c(Cl)c(COc2cnc(Nc3c(Cl)cc(F)cc3NC(=O)C=C)nc2)c1Cl
D7526,CCNC(=O)NCc1ccccc1Sc1ccc2nnc(C(C)C)n2c1
D7527,Cc1ccc(Oc2ccc(cc2F)-c2ccn3c(CC(F)(F)F)nnc3c2Cl)c(C)n1
D7528,CCOC(=O)c1ncn2c1n(C)c(=O)c1cc(ccc21)N=[N+]=[N-]
D7529,CC[C@H](NC(=O)c1cc(cc(c1)C1(C)CC1)-c1sc(nc1CC1CCCCC1)C(=O)N[C@H]1C[C@@H](C1)C(O)=O)C(F)(F)F
D7530,C[C@H](N[C@H]([C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
D7531,OC[C@@H](NCc1cc(Cl)c(OCc2cccc(c2Br)-c2ccccc2)cc1OCc1ccc2nonc2c1)C(O)=O
D7532,COc1cccc2C[C@@H]3[C@H](C[C@H](CN3C)C(=O)N3CCN(CC3)c3cccc(F)c3)Cc12
D7533,CC[C@H]1C[C@H](C)[C@@]2(NC1=O)O[C@@H](C[C@H](O)[C@@H](C)CC\C=C\C=C(/C)[C@@H]1C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc3cccc(O)c3)C(=O)N3CCC[C@H](N3)C(=O)O1)[C@H](C)[C@H](O)[C@@H]2C
D7534,O\C(=N/Cc1ccc(F)cc1)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O
D7535,Cc1c(cnn1-c1ncccc1C(F)(F)F)C(=O)Nc1cc(ccc1C)C(=O)NC1CC1
D7536,COc1nc2ccc(cc2c(Cl)c1CN1CCC(CC1)C(F)(F)F)C(O)(C1CN(C1)C(C)=O)c1ccc(nc1)C(F)(F)F
D7537,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(cc2F)C(=O)Nc2c(C)ccnc2Cl)c1=O
D7538,Nc1nc(Cl)cc(n1)-c1nn(cc1Cc1ccccc1OCCN1CCOCC1)C(F)F
D7539,C(CN1CCCCC1)Oc1cccc(c1)-c1n[nH]c2ccc(cc12)-c1nnc[nH]1
D7540,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cncc(NC(=O)OCc2ccccc2)c1
D7541,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1cn(C)c(=O)cc1C(F)(F)F)-c1ccc(C(N)=O)c(F)c1
D7542,COc1nc2c(nc(N)[nH]c2=O)n1[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP(O)([O-])=O)C(O)C1O
D7543,COc1cccc(F)c1CN1C[C@H](C)C[C@H](C1)NC(=O)c1ccc2[nH]nc(-c3ccnc(C)c3)c2c1
D7544,CC(C)COC(=O)N1CCC(=CC1)c1cc(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c(cc1F)N1C[C@H](C)N(C)[C@H](C)C1
D7545,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cccs1
D7546,CC(C)CC(N)C(=O)NS(=O)c1cccc(c1)C#N
D7547,CCCC\C=C\CCc1cc(O)c2C3CC(C)=CCC3C(C)(C)Oc2c1
D7548,Cc1ccc(cc1CN1CC(C)(C)Oc2ccccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
D7549,C[C@H]1CN(CCO1)c1ccc(cn1)-c1cc(NC(=O)c2cn(C)c(=O)cc2C(F)F)c(cc1F)N1CCN(C)[C@@H](C)C1
D7550,CC(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)-c1ccccc1
D7551,CCOc1nc2ccc(cc2c(Cl)c1Oc1ccccc1)C(O)(c1cncn1C)c1ccc(OC)nc1
D7552,CCn1nc(C(=O)NC[C@]2(CC[C@@H](CC2)S(C)(=O)=O)C#N)c(Cl)c1-c1ccc(CC(C)(C)C(F)(F)F)cc1
D7553,CC[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)NCC(C)(C)O)C(F)(F)F
D7554,CC[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1C2CCC1CC2)C(=O)N[C@H]1COC[C@@H]1O)C(F)(F)F
D7555,CC[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)NC1CCS(=O)(=O)CC1)C(F)(F)F
D7556,CC[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1C2CCC1CC2)C(=O)N[C@@H](C)C(C)(C)O)C(F)(F)F
D7557,C[C@@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)NCC(C)(C)O)C(C)(C)C
D7558,CC[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)N[C@H]1CC[C@@H]1O)C(F)(F)F
D7559,C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(NC(C)(C)C)cc1C(F)F)C(=O)NC1CCOCC1
D7560,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)C1=[S]C(=CN1)C(=O)N(C)C1CCCCC1
D7561,C[C@@H]1CN(CCO1)c1ncc(cn1)-c1cc(NC(=O)c2ccc(F)cc2C(F)(F)F)c(cc1F)N1C[C@H](C)N(C)[C@H](C)C1
D7562,CC(C)c1nc(c(s1)-c1ccnc(Nc2ccc(nc2)N2CCOCC2)n1)-c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F
D7563,CN([C@H](CN1CCCC1)c1cccc(N)c1)C(=O)Cc1ccc(Cl)c(Cl)c1
D7564,CN1CCCCC1\C=C\C1C2C=CC=CC2Oc2ccccc12
D7565,CSc1nc(N)nc(n1)-c1c(Cl)cc2COCc3cccc1c23
D7566,CSc1nc(N)nc(n1)-c1ccc2COCc3cc(Cl)cc1c23
D7567,C[C@@H](O)[C@H](N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O
D7568,CC(=N)N1C2CC(CC1C1OC21)OC(=O)C(CO)c1ccccc1
D7569,CC(C)(C)c1ccc2[C@@H](CCc2c1)NC(=O)Nc1cccc2cnccc12
D7570,CC(C)Nc1ccc(cc1Cl)-c1ccn2c(CC3CC3)nnc2c1C(F)(F)F
D7571,CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3ccc(OC4CCN(CC(F)(F)F)CC4)cn3)cc2)no1
D7572,COc1cccc2C[C@@H]3[C@H](C[C@H](CN3C)C(=O)N3CCN(CC3)c3ccc(F)cc3)Cc12
D7573,COc1ccc(cc1)-n1nc2c(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCCCCNC(=O)COc3ccc(cc3)C3=[N+]4C(C=C3)=Cc3ccc(-c5cccs5)n3[B-]4(F)F)nc3ccccc3n2c1=O
D7574,Cc1cn(cn1)-c1cc(C)cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)c1
D7575,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc12
D7576,CS(=O)(=O)Nc1ccc(cc1)-c1cncc(c1)-c1cccc2[nH]ccc12
D7577,OC1(CCN(CCCC(=O)c2ccccc2Cl)CC1)c1ccc(Cl)cc1
D7578,Nc1nccc(COc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2Cl)c1Cl
D7579,CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1
D7580,CN1CCN(CC(=O)Nc2c(C)[nH]c(\C=C3/C(=O)Nc4cc(NC(=O)Nc5cc(on5)C(C)(C)C)ccc34)c2C)CC1
D7581,C[C@H]1CN(C[C@@H](C)O1)c1ccc(cn1)-c1cc(NC(=O)c2cn(C)c(=O)cc2C(F)F)c(cc1F)N1C[C@H](C)N(C)[C@H](C)C1
D7582,COCCN1CCN([C@@H](C)C1)c1cc(NC(=O)Cn2cc(-c3cc(F)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)c(F)n1
D7583,C[C@@H]1CN(CCO1)c1ncc(cn1)-c1cc(NC(=O)c2cn(C)c(=O)cc2C(F)F)c(cc1F)N1CCN(C)[C@@H](C)C1
D7584,CNC(=O)c1ccc(cc1F)-c1cc(NC(=O)c2cn(C)c(=O)cc2C(F)F)c(cc1F)N1CCN(C)[C@@H](C)C1
D7585,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)C1=[S]C(=CN1)C(=O)N1CCN(C)CC1
D7586,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)F)C1=CCN(CC1)C(=O)OC1CC(F)(F)C1
D7587,CC(C)N1CCN[C@H](C1)C(=O)N1CCN(CC1)C(=O)Nc1ccc(Cl)c(Cl)c1
D7588,CC(C)C[C@@H]1NC(=O)[C@@H]2CSSSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC(O)=O)NC(=O)[C@H](CSSSSC[C@H](NNC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc4c[nH]cn4)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N2)NC(=O)[C@H](CSSSSC[C@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CSSSSC[C@H](NC(=O)[C@H](Cc4ccc(O)cc4)NC3=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc3ccccc3)C(=O)N2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC1=O)C(C)C)[C@@H](C)O
D7589,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)C1=CCN(CC1)C1CCN(C)CC1
D7590,COc1ccc(CCOc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)cc1OC
D7591,CN1CCN(CC1)c1cccc(Nc2ncc(c(CCc3ccccc3CC(N)=O)n2)C(F)(F)F)c1
D7592,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cnc(nc1)N1CCOCC1
D7593,COc1nc2ccc(cc2c(Cl)c1Cc1cc2ccccc2s1)C(O)(c1cncn1C)c1ccc(nc1)C(F)(F)F
D7594,COc1nc2ccc(cc2c(Cl)c1CCC(F)(F)F)[C@](O)(c1cncn1C)c1ccnc(c1)C(F)(F)F
D7595,CCn1nc(C(=O)NC[C@@]2(O)CC[C@@H](C[C@@H]2O)S(C)(=O)=O)c(Cl)c1-c1ccc(C[C@H](C)C(F)(F)F)cc1OC(F)F
D7596,C[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CC(F)(F)C[C@@H]1C)C(=O)NCC(C)(C)O)C(F)(F)F
D7597,C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(NC(C)(C)C)cc1C(F)(F)F)C(=O)N[C@H]1C[C@H](O)C1
D7598,C[C@H](NC(=O)c1nc(C(=O)N2CCC[C@@H]2C)c(s1)-c1cnc(NC(C)(C)C)cc1C(F)F)C(C)(C)O
D7599,CCn1nc(C(=O)NC[C@H]2CC[C@H](C)CC2)c(Cl)c1-c1cnc(CC(C)(C)C(F)F)cc1OC(F)F
D7600,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)oc3n2)ccc1F
D7601,CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ccc(N[C@H](C)C(F)(F)F)cc1OC
D7602,CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(F)n1-c1ccc(CC(C)(C)C(F)(F)F)cc1OC(F)F
D7603,CCOc1cccc(c1)-c1nccc2n(CCOc3ccc(Cl)cc3)c(cc12)C(O)=O
D7604,OC(CNCCNC(=O)Nc1ccccc1)COc1ccc(OCCOC2CCCC2)cc1
D7605,Cc1c(\C=C\c2ccc(Cl)o2)occ1C(O)=O
D7606,CN1CC2CC1CC(C2)OC(=O)C(c1ccccc1)c1ccccc1
D7607,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CN)C(C)C)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O
D7608,Nc1cc(c(cn1)-c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F
D7609,C[C@@H]1CC2CC(=O)CC[C@@H]2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12
D7610,C[C@@H]1C[C@H]2C[C@@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12
D7611,Cc1cn(cn1)-c1cc(F)cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)c1
D7612,O=C1N(CCCn2cc(COCc3cn(CCCN4C(=O)c5ccccc5C4=O)nn3)nn2)C(=O)c2ccccc12
D7613,C[C@@H]1COCCN1c1nc(nc2N3CCOC[C@H]3Cc12)-c1cnc(N)cn1
D7614,Nc1ccc(cn1)-c1nc2N3CCOC[C@H]3Cc2c(n1)N1C2CCC1COC2
D7615,CC(C)N(C(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1ccc(cc1)C(=O)NO
D7616,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC=C(c5cccc6cnccc56)[C@@]4(C)CC[C@H]23)C1
D7617,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn(nn2)-c2ccc(OCCN3CCOCC3)cc2Cl)no1
D7618,OCc1cccc(c1)-c1nc(N2CCOCC2)c2ncn(CCCCCCC(=O)NO)c2n1
D7619,Oc1cccc2ccc(nc12)C1SCC(=O)N1c1cccc(c1)C#N
D7620,COCCOc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)C(=O)C4)c(C=O)nc23)ncc1C#N
D7621,CC#C[C@@H](CC(O)=O)c1ccc(OCc2ccc(CN3CCC4(CCc5ccccc45)CC3)s2)cc1
D7622,Fc1c(NS(=O)(=O)Cc2ccccc2)cccc1C(=O)c1c[nH]c2ncc(cc12)-c1cc2OCCOc2cc1Cl
D7623,COc1cc2CC(CC3(F)CCN(Cc4ccccc4F)CC3)C(=O)c2cc1OC
D7624,COc1cc2CC(CC3(F)CCN(Cc4ccc(F)cc4F)CC3)C(=O)c2cc1OC
D7625,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1
D7626,Cc1cc(cn(C)c1=O)-c1ccc2nc(C3CCOCC3)n(CCOC(F)(F)F)c2c1
D7627,C[C@H]1COCCN1c1ncc(cn1)-c1cc(NC(=O)c2cn(C)c(=O)cc2C(F)F)c(cc1F)N1C[C@H](C)N(C)[C@H](C)C1
D7628,C[C@H]1CN(CC[N+]1(C)C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cnc(nc1)N1CCOCC1
D7629,CC(C)OC(=O)N1CCC=C(C1)c1cc(NC(=O)c2ccc(F)cc2C(F)(F)F)c(cc1F)N1CCN(C)[C@@H](C)C1
D7630,Fc1ccc(Oc2ccc(cn2)C(=O)N2CCCN(CC2)C2CCC2)cc1
D7631,CCCCc1nc2cccnc2n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1
D7632,CC1=CCC2C(C1)c1c(O)cc(C\C=C\CCCC[N+]([O-])=O)cc1OC2(C)C
D7633,CSc1nc2ccccc2n1CC(=O)c1ccc(cc1)S(N)(=O)=O
D7634,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(CN2CCOCC2)s1
D7635,C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2nnc(CC(C)(C)OC=O)o2)c(OC(F)(F)F)c1)C(F)(F)F
D7636,CCN(CC)C(=O)c1nc(sc1-c1ccc(c(Cl)c1Cl)C(O)(C(F)(F)F)C(F)(F)F)C(=O)N[C@H]1CC11CCOCC1
D7637,COc1nc2ccc(cc2c(Cl)c1CN1CCn2nc(nc2C1)C(F)(F)F)[C@@](O)(c1cncn1C)c1ccnc(c1)C(F)(F)F
D7638,CC(C)(C)CNc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1C2CCC1CC2)C(=O)NCC(C)(C)O
D7639,C[C@H](NC(=O)c1nc(C(=O)N2C3CCC2CC3)c(s1)-c1cnc(NC2(C)CCC2)cc1C(F)F)C(C)(C)O
D7640,CC[C@@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)N[C@@H]1COC[C@H]1O)C(F)(F)F
D7641,C[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1C2CCC1CC2)C(=O)N[C@H]1CC[C@H](O)C1)C(F)(F)F
D7642,COc1ccc(cc1)-c1nnc(o1)C1(CC1)[C@H]1CCN(C[C@H]1C)C(=O)[C@@](C)(O)C(F)(F)F
D7643,CCn1nc(C(=O)NC[C@H]2CC[C@H](C)CC2)c(Cl)c1-c1cnc(C[C@H](C)C(F)(F)F)cc1OC(F)F
D7644,COc1ccc(cc1)S(=O)(=O)N(CC(O)=O)c1ccc(N(CC(O)=O)S(=O)(=O)c2ccc(OC)cc2)c2ccccc12
D7645,CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(CC1)c1ccccc1C)S(=O)(=O)c1cccc2cnccc12
D7646,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@H](C4)OC(C)(C)C)cc3)nn3cccc23)n[nH]1
D7647,OCC(C(=O)OC1CC2C3OC3C(C1)N2C=N)c1ccccc1
D7648,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@]1(C)NC(=O)CC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](CO)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N1)[C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O
D7649,Nc1nc2c(CNCCC(F)(F)P(O)(O)=O)c[nH]c2c(=O)[nH]1
D7650,CC1(C)\C(=C/C=C2\CCCC(C=CC3=[N+](CCCCS([O-])(=O)=O)c4ccc(cc4C3(C)C)S([O-])(=O)=O)=C2Oc2ccc(cc2)S([O-])(=O)=O)N(CCCCCC(=O)N[C@@H](CCP(O)(=O)CC(CCC([O-])=O)C(O)=O)C(O)=O)c2ccc(cc12)S([O-])(=O)=O
D7651,CCCCCCCCCCCCCCCC(=O)Oc1ccc(C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N2CCC[C@H]2C(=O)N[C@H](Cc2ccccc2)C(O)=O)cc1
D7652,COc1ccc(Cl)c2C[C@@H]3[C@H](C[C@H](CN3C)C(=O)N3CCN(CC3)c3ccc(cc3)[N+]([O-])=O)Cc12
D7653,COc1cccc2C[C@@H]3[C@H](C[C@H](CN3C)C(=O)N3CCN(CC3)c3cccc4nonc34)Cc12
D7654,COc1cccc2C[C@@H]3[C@H](C[C@H](CN3C)C(=O)N3CCN(CC3)c3ccc(cn3)C#N)Cc12
D7655,CCCCCCCCCCCCCC(=O)OC[C@H](CO[P@@](O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
D7656,COc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)-n1cccn1)C(O)(C1CCN(CC1)C(C)=O)c1ccccc1
D7657,CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(cc1)N1CCN(C)CC1
D7658,O=C(c1ccccc1)c1ccc(Cn2cc(COCc3cn(Cc4ccc(cc4)C(=O)c4ccccc4)nn3)nn2)cc1
D7659,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CCCNC(=N)NC(=O)NCCCCNC(=O)CCCCCN1\C(=C\C=C\C=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc12)C(=O)N[C@@H](CC(C)C)C(O)=O
D7660,CCN(C1CC1)C(=O)c1nc(sc1-c1ccc(c(Cl)c1Cl)S(=O)(=O)N[C@@H](C)C(F)(F)F)C(=O)NCC(C)(C)O
D7661,Oc1cccc2ccc(nc12)C1SCC(=O)N1c1ccc(Cl)cc1
